title,organization,description,seller_rating,seller_completed_rating,seller_cancel_rate,minimum_join_amount,bid_step,start_price,start_price_log,duration_minutes,extension_seconds,start_hour,day_of_week,is_weekend,targeted_risk_type,description_style,review_status,auto_approve
Bộ nẹp cổ mềm y tế lô nhỏ,Kho vật tư Phục Hồi Chức Năng,"Lô nẹp cổ mềm gồm nhiều size, bao bì còn nguyên phần lớn, số lượng từng size được ghi trên thùng. Hàng trợ cụ thông thường, nhận tại kho vật tư. Tuy nhiên phiên này chuyển manual_review vì chỉ số hoàn tất hoặc lịch sử giao dịch của người bán chưa đủ chắc; người tham gia có thể đối chiếu thêm trong lịch xem khoảng 13h ngày 4.",4.33,0.85,0.07,416000.0,182000.0,5200000.0,15.464169,180,30,13,4,0,seller_risk,professional,manual_review,0
Máy xét nghiệm nước tiểu bán tự động,Phòng xét nghiệm An Phúc,"Máy xét nghiệm nước tiểu có khay đọc que và màn hình, nguồn hoạt động. Que test, phần mềm kết nối và hồ sơ kiểm định chưa được mô tả đầy đủ.",4.49,0.87,0.05,5120000.0,2560000.0,64000000.0,17.974394,360,60,11,5,1,regulated_item_risk,professional,manual_review,0
Bàn khám inox có đệm,Phòng khám tư nhân Bảo Lâm,"Bàn khám inox có đệm, khung chắc và bậc lên xuống đi kèm. Tình trạng vệ sinh đã xử lý trước khi bàn giao, không kèm dụng cụ chuyên môn. Tuy nhiên phiên này chuyển manual_review vì chỉ số hoàn tất hoặc lịch sử giao dịch của người bán chưa đủ chắc; người tham gia có thể đối chiếu thêm trong lịch xem khoảng 8h ngày 6.",4.27,0.83,0.08,608000.0,266000.0,7600000.0,15.843659,180,30,8,6,1,seller_risk,legal,manual_review,0
Máy đo SpO2 để bàn,Cửa hàng MedHome,"Máy đo SpO2 để bàn còn đầu kẹp, lên sóng khi thử trên tay. Giấy kiểm tra thiết bị và phụ kiện dự phòng chưa thấy trong hộp.",4.31,0.84,0.07,704000.0,352000.0,8800000.0,15.990262,180,45,10,0,0,document_risk,professional,manual_review,0
Tủ thuốc cấp cứu treo tường,Công ty thiết bị Sao Việt,"Tủ thuốc treo tường bằng thép sơn, khóa và kính cửa còn tốt. Bên trong không bao gồm thuốc hay vật tư tiêu hao. Tuy nhiên phiên này chuyển manual_review vì chỉ số hoàn tất hoặc lịch sử giao dịch của người bán chưa đủ chắc; người tham gia có thể đối chiếu thêm trong lịch xem khoảng 15h ngày 1.",4.2,0.81,0.08,99000.0,66000.0,1650000.0,14.316286,90,20,15,1,0,seller_risk,normal,manual_review,0
Máy hấp tiệt trùng để bàn,Nha khoa Ánh Dương,"Máy hấp để bàn có khay inox và dây nguồn, buồng hấp còn sạch. Áp suất, chu trình nhiệt và giấy kiểm định cần kỹ thuật đối chiếu trước khi admin quyết định.",4.55,0.89,0.05,2600000.0,1138000.0,32500000.0,17.296751,240,60,9,2,0,regulated_item_risk,legal,manual_review,0
Quyền thuê mặt bằng 70m2 quận 7,Công ty BĐS An Gia,"Tài sản đấu giá là quyền thuê mặt bằng khoảng 70m2 tại khu dân cư hiện hữu, có lối vào riêng và điện nước tách đồng hồ. Hợp đồng thuê, thời hạn sử dụng và điều kiện chuyển nhượng quyền thuê được cung cấp khi xem hồ sơ. Tuy nhiên phiên này chuyển manual_review vì phạm vi quyền sử dụng, thời hạn hoặc điều kiện bàn giao cần đối chiếu hồ sơ; người tham gia có thể đối chiếu thêm trong lịch xem khoảng 9h ngày 1.",4.61,0.92,0.03,78400000.0,24500000.0,980000000.0,20.703063,720,60,9,1,0,ownership_or_usage_right_unclear,legal,manual_review,0
Lô đất vườn ven đường liên xã,Cá nhân chú Lâm,"Lô đất nằm gần đường liên xã, có ranh thực địa theo người bán chỉ. Diện tích trên giấy và loại đất chưa được ghi rõ trong mô tả, cần đối chiếu tình trạng pháp lý trước khi duyệt.",4.38,0.84,0.07,72000000.0,28800000.0,720000000.0,20.394762,720,90,10,2,0,ownership_or_usage_right_unclear,legal,manual_review,0
Căn hộ studio đã có nội thất,Cá nhân chị Vy,"Căn studio khoảng 32m2, có nội thất cơ bản gồm giường, tủ và bếp nhỏ. Hồ sơ căn hộ, phí quản lý và điều kiện bàn giao được hẹn xem tại sảnh ban quản lý.",4.52,0.89,0.05,100800000.0,37800000.0,1260000000.0,20.954378,720,60,14,3,0,document_risk,legal,manual_review,0
Kho thuê ngắn hạn gần cảng,Logistics Nam Cảng,"Quyền thuê kho ngắn hạn, diện tích sử dụng khoảng 280m2, xe tải nhỏ có thể vào sân chung. Hợp đồng dịch vụ ghi rõ thời hạn thuê, điều kiện bàn giao mặt bằng và phí vận hành. Tuy nhiên phiên này chuyển manual_review vì phạm vi quyền sử dụng, thời hạn hoặc điều kiện bàn giao cần đối chiếu hồ sơ; người tham gia có thể đối chiếu thêm trong lịch xem khoảng 8h ngày 4.",4.45,0.88,0.05,51200000.0,19200000.0,640000000.0,20.276979,720,60,8,4,0,ownership_or_usage_right_unclear,legal,manual_review,0
Nhà phố hẻm xe hơi Bình Thạnh,Cá nhân cô Hạnh,"Nhà phố trong hẻm xe hơi, kết cấu một trệt hai lầu, khu dân cư ổn định. Người bán nêu có hồ sơ nhà nhưng chưa ghi rõ tình trạng pháp lý và phạm vi tài sản kèm theo.",4.43,0.86,0.06,308000000.0,115500000.0,3850000000.0,22.071339,720,90,9,5,1,document_risk,legal,manual_review,0
Quyền sử dụng kiot chợ đêm,Ban quản lý Chợ Đêm Phố Cổ,"Kiot nằm trong khu ẩm thực, diện tích khoảng 9m2, sử dụng theo quy chế ban quản lý. Điều kiện chuyển giao quyền sử dụng, phí vệ sinh và thời hạn còn lại cần thể hiện rõ trong hợp đồng.",4.56,0.9,0.04,25200000.0,9800000.0,280000000.0,19.4503,720,60,10,6,1,ownership_or_usage_right_unclear,legal,manual_review,0
Đất thổ cư mặt tiền xã mới,Cá nhân anh Tín,"Đất thổ cư mặt tiền, khu dân cư đang xây thêm nhà mới, mốc ranh có thể xem trực tiếp. Người bán có sổ riêng và lịch xem hồ sơ tại văn phòng công chứng. Tuy nhiên phiên này chuyển manual_review vì phạm vi quyền sử dụng, thời hạn hoặc điều kiện bàn giao cần đối chiếu hồ sơ; người tham gia có thể đối chiếu thêm trong lịch xem khoảng 8h ngày 0.",4.47,0.88,0.05,174400000.0,54500000.0,2180000000.0,21.502591,720,60,8,0,0,ownership_or_usage_right_unclear,legal,manual_review,0
Văn phòng 120m2 tầng trung,Tòa nhà Green Office,"Quyền thuê văn phòng tầng trung, diện tích khoảng 120m2, đã có hệ thống điều hòa âm trần và sàn hoàn thiện. Phụ lục bàn giao nêu rõ phí quản lý, thời hạn sử dụng và điều kiện hoàn trả mặt bằng. Tuy nhiên phiên này chuyển manual_review vì phạm vi quyền sử dụng, thời hạn hoặc điều kiện bàn giao cần đối chiếu hồ sơ; người tham gia có thể đối chiếu thêm trong lịch xem khoảng 9h ngày 1.",4.68,0.94,0.03,108000000.0,33750000.0,1350000000.0,21.02337,720,60,9,1,0,ownership_or_usage_right_unclear,legal,manual_review,0
Nhà xưởng có sân container,Khu công nghiệp Minh Long,"Nhà xưởng có sân container, cổng riêng và trạm điện nội bộ. Hồ sơ thuê đất, quyền sử dụng công trình phụ trợ và trách nhiệm bảo trì chưa được mô tả đủ.",4.59,0.9,0.04,784000000.0,294000000.0,9800000000.0,23.005648,1440,120,10,2,0,ownership_or_usage_right_unclear,legal,manual_review,0
Căn hộ dịch vụ 6 phòng,Cá nhân anh Đăng,"Căn hộ dịch vụ gồm 6 phòng nhỏ đang cho thuê rải rác, nội thất cơ bản còn dùng được. Hợp đồng với khách hiện hữu và quyền chuyển giao dòng tiền cần xem trước khi quyết định.",4.36,0.83,0.08,388800000.0,170100000.0,4860000000.0,22.304304,720,90,13,3,0,ownership_or_usage_right_unclear,legal,manual_review,0
Mặt bằng shop thời trang 45m2,Cá nhân chị Mi,"mặt bằng 45m2, cửa kính, đang trống, điện nước riêng. hợp đồng còn 14 tháng, chủ nhà đồng ý sang lại bằng phụ lục. Tuy nhiên phiên này chuyển manual_review vì chỉ số hoàn tất hoặc lịch sử giao dịch của người bán chưa đủ chắc; người tham gia có thể đối chiếu thêm trong lịch xem khoảng 18h ngày 4.",4.16,0.8,0.09,33600000.0,14700000.0,420000000.0,19.855765,360,45,18,4,0,seller_risk,messy,manual_review,0
Đất nền góc khu dân cư mới,Sàn Nhà Đất Phương Đông,"Lô đất góc có vị trí trên bản đồ phân lô, đường nội khu đã hình thành. Tình trạng pháp lý và nghĩa vụ tài chính chưa thể hiện trong mô tả đăng bán.",4.5,0.87,0.05,151200000.0,67200000.0,1680000000.0,21.24206,720,90,9,5,1,document_risk,legal,manual_review,0
Quyền thuê tầng lửng quán cafe,Cafe Nhà Gạch,"Tầng lửng quán cafe có lối đi chung, bàn ghế gỗ sẵn, dùng làm workshop nhỏ được. Thời hạn sử dụng và điều kiện khai thác được ghi trong hợp đồng thuê lại. Tuy nhiên phiên này chuyển manual_review vì chỉ số hoàn tất hoặc lịch sử giao dịch của người bán chưa đủ chắc; người tham gia có thể đối chiếu thêm trong lịch xem khoảng 11h ngày 6.",4.31,0.84,0.07,16800000.0,7350000.0,210000000.0,19.162618,360,45,11,6,1,seller_risk,legal,manual_review,0
Nhà cấp bốn gần khu công nghiệp,Cá nhân cô Loan,"nhà cấp bốn, có sân nhỏ, đang để trống. giấy tờ chủ nói đủ nhưng chưa gửi ảnh sổ, ai xem thì hẹn cuối tuần.",4.08,0.75,0.12,116000000.0,58000000.0,1450000000.0,21.094829,360,45,16,0,0,document_risk,messy,manual_review,0
Shophouse khối đế chung cư,Công ty Đầu tư Bắc Thành,"Shophouse thuộc khối đế chung cư, diện tích sử dụng khoảng 82m2, có mặt kính và lối tiếp cận riêng. Điều kiện khai thác, phí vận hành và phạm vi chuyển nhượng cần đối chiếu theo hồ sơ dự án.",4.64,0.91,0.04,454400000.0,142000000.0,5680000000.0,22.460217,720,90,10,1,0,ownership_or_usage_right_unclear,legal,manual_review,0
Phòng trọ nguyên cụm 12 phòng,Cá nhân anh Nghĩa,"Cụm phòng trọ đang vận hành, có đồng hồ điện riêng từng phòng và lối đi chung. Doanh thu, hợp đồng thuê hiện tại và nghĩa vụ thuế chưa được liệt kê chi tiết.",4.35,0.82,0.08,316000000.0,138250000.0,3950000000.0,22.096981,720,90,9,2,0,missing_information,legal,manual_review,0
Lô đất mặt đường nội bộ 100m2,Công ty địa ốc Trường Minh,"Lô đất 100m2 nằm trên đường nội bộ khu dân cư, ranh giới thể hiện trên sơ đồ lô. Hồ sơ pháp lý rõ người đứng tên và có thể hẹn xem bản gốc tại văn phòng. Tuy nhiên phiên này chuyển manual_review vì phạm vi quyền sử dụng, thời hạn hoặc điều kiện bàn giao cần đối chiếu hồ sơ; người tham gia có thể đối chiếu thêm trong lịch xem khoảng 8h ngày 3.",4.55,0.9,0.04,190400000.0,59500000.0,2380000000.0,21.590366,720,60,8,3,0,ownership_or_usage_right_unclear,legal,manual_review,0
Mặt bằng tầng trệt gần trường học,Cá nhân chú Tài,"Mặt bằng tầng trệt gần trường học, phù hợp bán đồ ăn sáng hoặc văn phòng nhỏ. Hợp đồng thuê còn 18 tháng, chủ nhà xác nhận điều kiện sang lại bằng văn bản. Tuy nhiên phiên này chuyển manual_review vì chỉ số hoàn tất hoặc lịch sử giao dịch của người bán chưa đủ chắc; người tham gia có thể đối chiếu thêm trong lịch xem khoảng 14h ngày 4.",4.28,0.83,0.08,26400000.0,11550000.0,330000000.0,19.614603,360,45,14,4,0,seller_risk,legal,manual_review,0
Đất vườn có nhà kho nhỏ,Cá nhân chị Hòa,"đất vườn có nhà kho nhỏ, đường vào xe tải nhỏ được, chủ hẹn dẫn xem mốc. mục đích sử dụng đất chưa ghi rõ trong bài.",3.98,0.72,0.14,68800000.0,34400000.0,860000000.0,20.572443,240,45,17,5,1,ownership_or_usage_right_unclear,casual,manual_review,0
Văn phòng chia sẻ 8 chỗ ngồi,Coworking Lotus,"Quyền sử dụng khu văn phòng chia sẻ 8 chỗ, có phòng họp nhỏ theo lịch đặt và internet riêng. Điều kiện bàn giao, thời hạn sử dụng và nội quy tòa nhà thể hiện trong hợp đồng dịch vụ. Tuy nhiên phiên này chuyển manual_review vì chỉ số hoàn tất hoặc lịch sử giao dịch của người bán chưa đủ chắc; người tham gia có thể đối chiếu thêm trong lịch xem khoảng 9h ngày 6.",4.42,0.87,0.06,14400000.0,6300000.0,180000000.0,19.008467,360,45,9,6,1,seller_risk,legal,manual_review,0
Nhà vườn ven sông ngoại ô,Cá nhân anh Phong,"Nhà vườn ven sông, có vườn cây và bờ kè thấp, cảnh quan đẹp. Mô tả chưa nêu diện tích chính xác, tình trạng pháp lý bờ sông và phạm vi quyền sử dụng.",4.46,0.86,0.06,236000000.0,103250000.0,2950000000.0,21.805071,720,90,10,0,0,missing_information,legal,manual_review,0
Kho nhỏ trong cụm logistics,Cụm kho Đông Phương,"Kho nhỏ diện tích 90m2 trong cụm logistics, có bảo vệ và giờ xuất nhập hàng cố định. Hợp đồng dịch vụ ghi rõ phí quản lý, điện nước và điều kiện bàn giao. Tuy nhiên phiên này chuyển manual_review vì chỉ số hoàn tất hoặc lịch sử giao dịch của người bán chưa đủ chắc; người tham gia có thể đối chiếu thêm trong lịch xem khoảng 13h ngày 1.",4.33,0.85,0.07,20800000.0,9100000.0,260000000.0,19.376192,360,45,13,1,0,seller_risk,legal,manual_review,0
Sàn thương mại tầng hai,Ban quản lý Plaza Miền Tây,"Sàn thương mại tầng hai có thang cuốn gần khu vực, mặt bằng đang để trống. Quyền khai thác, điều kiện cải tạo và phí vận hành cần phê duyệt theo quy chế trung tâm.",4.6,0.91,0.04,118400000.0,44400000.0,1480000000.0,21.115308,720,90,8,2,0,ownership_or_usage_right_unclear,legal,manual_review,0
Căn hộ duplex có sân nhỏ,Cá nhân chị Yến,"Căn duplex có sân nhỏ, nội thất gắn tường còn lại một phần, khu vực tiện đi trung tâm. Hồ sơ sở hữu và danh mục nội thất bàn giao chưa được tách rõ.",4.41,0.85,0.07,340000000.0,148750000.0,4250000000.0,22.170185,720,60,11,3,0,document_risk,legal,manual_review,0
Đất thổ cư hẻm bê tông,Cá nhân ông Bảy,"đất hẻm bê tông, mốc ranh chủ chỉ ngoài thực địa, xung quanh có nhà dân. xem sổ tại nhà chủ sau khi đặt lịch. Tuy nhiên phiên này chuyển manual_review vì chỉ số hoàn tất hoặc lịch sử giao dịch của người bán chưa đủ chắc; người tham gia có thể đối chiếu thêm trong lịch xem khoảng 16h ngày 4.",4.12,0.79,0.1,89600000.0,39200000.0,1120000000.0,20.836595,360,45,16,4,0,seller_risk,casual,manual_review,0
Quyền thuê nhà xưởng may,Công ty May An Phước,"Quyền thuê nhà xưởng may có sẵn hệ thống điện, quạt thông gió và khu phụ trợ. Hợp đồng thuê còn hiệu lực, điều kiện chuyển giao quyền sử dụng và trách nhiệm hoàn trả mặt bằng được nêu trong phụ lục. Tuy nhiên phiên này chuyển manual_review vì phạm vi quyền sử dụng, thời hạn hoặc điều kiện bàn giao cần đối chiếu hồ sơ; người tham gia có thể đối chiếu thêm trong lịch xem khoảng 9h ngày 5.",4.7,0.94,0.02,188800000.0,59000000.0,2360000000.0,21.581927,720,60,9,5,1,ownership_or_usage_right_unclear,legal,manual_review,0
Honda Air Blade 160 đen nhám 2023,Cá nhân anh Khánh,"Xe đi phố mỗi ngày, máy còn êm, smartkey đủ hai chìa. Giấy đăng ký chính chủ, xem xe sau 18h ở hầm chung cư. Tuy nhiên phiên này chuyển manual_review vì chỉ số hoàn tất hoặc lịch sử giao dịch của người bán chưa đủ chắc; người tham gia có thể đối chiếu thêm trong lịch xem khoảng 19h ngày 1.",4.32,0.85,0.07,3815000.0,1908000.0,54500000.0,17.813711,180,45,19,1,0,seller_risk,normal,manual_review,0
Toyota Vios G 2021 màu trắng,Auto Hưng Phát,"Vios máy êm, nội thất còn sạch, camera lùi và màn hình theo xe. Hồ sơ bảo dưỡng có vài phiếu, nhưng giấy ủy quyền ký gửi cần xem tại gara.",4.48,0.88,0.05,35040000.0,15330000.0,438000000.0,19.897729,360,60,10,2,0,document_risk,normal,manual_review,0
